CL_CD,CL_NM,AREA_NM,ADDR,BASE_YEAR,ALL_TOTAL_CO,JAN_VIEWS_CO,FEB_VIEWS_CO,MAR_VIEWS_CO,APR_VIEWS_CO,MAY_VIEWS_CO,JUN_VIEWS_CO,JULY_VIEWS_CO,AUG_VIEWS_CO,SEP_VIEWS_CO,OCT_VIEWS_CO,NOV_VIEWS_CO,DEC_VIEWS_CO,LON,LAT,AREA
c4,음식점,이게밥도둑,제주시 삼무로7길 23,2023,257,41,9,30,23,37,27,23,11,27,12,12,5,126.493552175,33.491630115,북서
c4,음식점,이너프,제주시 애월읍 고성8길 33,2023,206,27,12,20,33,23,24,15,12,14,15,5,6,126.418969344,33.456005468,북서
c4,음식점,이노우에스시,제주시 과원로 78-1,2023,197,34,9,14,17,28,25,19,10,17,13,5,6,126.491412945,33.477176497,북서
c4,음식점,이돈갓시청점,제주시 광양14길 9,2023,175,21,8,20,18,17,14,14,11,16,18,5,13,126.529734665,33.497945258,북동
c4,음식점,이드레국수,서귀포시 천제연로 93,2023,379,46,26,33,51,54,39,27,25,32,21,14,11,126.415681487,33.255252742,남서
c4,음식점,이런날N,제주시 구좌읍 한동북1길 60 A동 2층,2023,154,14,13,16,16,24,11,18,8,11,13,6,4,,,Unknown
c4,음식점,이맛,제주시 추자면 추자로 24-5,2023,82,11,4,14,9,9,9,8,4,6,4,3,1,126.296188557,33.964094512,북서
c4,음식점,이모밥상,제주시 연북로 173,2023,82,0,0,0,0,4,7,20,8,12,15,10,6,126.499943353,33.481881231,북서
c4,음식점,이성필 커피볶는집,제주시 이도2동 광양8길 1,2023,88,19,5,13,7,8,7,5,8,7,3,1,5,126.529194923,33.499966275,북동
c4,음식점,이스트포레스트,제주시 구좌읍 종달로1길 26-1,2023,300,43,34,32,39,35,26,23,19,20,14,9,6,126.898765845,33.495885522,북동
c4,음식점,이어도식당,서귀포시 표선면 성읍정의현로22번길 10-1,2023,490,44,32,45,55,46,55,34,31,32,37,43,36,126.802025136,33.384082222,북동
c4,음식점,이어도전복해물전문점,서귀포시 태평로 485 (동홍동),2023,239,38,10,26,33,32,20,21,15,16,9,11,8,126.570260216,33.24900448,남동
c4,음식점,이오리,제주시 도리로 53,2023,237,25,8,30,46,37,24,21,7,22,11,5,1,126.458037539,33.498704397,북서
c4,음식점,이익새양과점,제주시 한림읍 명월성로 16,2023,465,68,34,56,62,49,34,25,18,31,24,26,38,126.265541902,33.407373226,북서
c4,음식점,이정현 돼지갈비강정,제주시 애월읍 곽지3길 26,2023,212,0,0,0,0,0,26,47,48,42,17,15,17,126.305097606,33.449333767,북서
c4,음식점,이조은식당,서귀포시 천제연로 97,2023,228,30,21,23,27,33,20,17,10,18,13,9,7,126.416121016,33.255076516,남서
c4,음식점,이찌마루,제주시 구좌읍 월정1길 54-11,2023,10,10,0,0,0,0,0,0,0,0,0,0,0,126.793438583,33.55549416,북동
c4,음식점,이춘옥원조고등어쌈밥,제주시 애월읍 일주서로 7213,2023,424,42,32,48,58,46,57,28,29,37,21,10,16,126.418700167,33.488996885,북서
c4,음식점,인그리드,제주시 서해안로 64,2023,232,30,15,34,34,33,19,19,19,11,10,2,6,126.456692977,33.502597551,북서
c4,음식점,인더오조,서귀포시 성산읍 해맞이해안로 2768,2023,172,20,10,13,21,13,19,23,19,17,11,3,3,126.920268278,33.469180334,북동
c4,음식점,인디안썸머애월,제주시 애월읍 애월로4길 9,2023,274,38,18,39,39,33,24,25,12,21,9,4,12,126.315200919,33.463339228,북서
c4,음식점,인디언키친,제주시 애월읍 애원로 191,2023,868,110,75,71,98,104,93,69,66,61,46,26,49,126.331450686,33.450435408,북서
c4,음식점,인스밀,서귀포시 대정읍 일과대수로27번길 22,2023,69,0,0,0,0,0,0,15,13,12,16,7,6,126.229227582,33.238547515,남서
c4,음식점,인쌩맥주 노형오거리점,제주시 다랑곶1길 9 1층,2023,395,54,21,43,46,44,49,39,21,23,23,21,11,126.478217116,33.487541075,북서
c4,음식점,인어공주,제주시 우도면 우도해안길 780-2,2023,24,24,0,0,0,0,0,0,0,0,0,0,0,126.957644352,33.516278177,북동
c4,음식점,인카페온더비치,제주시 구좌읍 해맞이해안로 943,2023,285,28,13,27,45,51,27,30,23,19,9,8,5,126.828047925,33.545198744,북동
c4,음식점,인터포레스트,제주시 구좌읍 비자림로 1655,2023,52,0,0,0,0,0,0,0,20,14,9,5,4,126.77237716,33.457257558,북동
c4,음식점,인풍감자탕,제주시 만덕로 36,2023,151,18,11,21,14,23,20,11,7,13,4,9,0,126.53177314,33.513502103,북동
c4,음식점,일구공스테이지하우스,제주시 구좌읍 해맞이해안로 2361,2023,178,29,27,34,29,33,26,0,0,0,0,0,0,126.910719092,33.49040775,북동
c4,음식점,일도 국수,제주시 삼성로 49,2023,183,32,11,20,16,20,17,23,11,10,10,7,6,126.530604471,33.507232041,북동
c4,음식점,일도국수,제주시 삼성로 49,2023,90,13,8,13,4,10,8,11,10,3,3,6,1,126.530604471,33.507232041,북동
c4,음식점,일오삼가든,제주시 진남로8길 13,2023,261,30,15,34,36,29,25,17,12,18,22,15,8,126.567012032,33.520197858,북동
c4,음식점,일출봉쑥빵보리빵,서귀포시 성산읍 성산중앙로 30-3,2023,1079,96,97,115,128,188,96,95,55,55,54,55,45,126.933135036,33.462590197,북동
c4,음식점,일출왕뚝배기,서귀포시 성산읍 일출로 247,2023,186,28,26,22,14,19,15,16,9,13,12,7,5,126.932258638,33.460856581,북동
c4,음식점,일탈흑돼지,서귀포시 성산읍 성산등용로 78,2023,6,6,0,0,0,0,0,0,0,0,0,0,0,126.929167312,33.468886229,북동
c4,음식점,일통이반,제주시 중앙로2길 25,2023,457,39,28,42,47,62,66,36,34,38,24,21,20,126.522077812,33.517074312,북서
c4,음식점,일품순두부 연동점,제주시 도령로 64,2023,236,34,21,28,22,19,19,17,10,12,12,19,23,126.48533047,33.489154393,북서
c4,음식점,일품순두부 하귀점,제주시 애월읍 하귀9길 18,2023,368,38,15,36,58,51,52,35,19,29,19,12,4,126.415335062,33.48528165,북서
c4,음식점,일품순두부삼화점,제주시 삼봉로2길 54,2023,395,33,31,27,31,32,33,35,27,29,48,28,41,126.582286661,33.519608469,북동
c4,음식점,일품순두부탑동점,제주시 탑동로 33,2023,316,48,23,37,20,30,36,19,10,23,20,26,24,126.521143402,33.517502518,북서
c4,음식점,일품순두부함덕점,제주시 삼봉로2길 54,2023,138,41,13,27,31,26,0,0,0,0,0,0,0,126.582286661,33.519608469,북동
c4,음식점,일품순두부함덕점,제주시 조천읍 함와로 24,2023,116,0,0,0,0,0,26,21,21,17,16,11,4,126.674413987,33.53798192,북동
c4,음식점,임금님밥상,제주시 오광로 128,2023,71,0,0,0,0,1,11,21,6,11,13,7,1,126.460939818,33.484895138,북서
c4,음식점,임성교자,제주시 용화로 57,2023,18,0,0,0,0,0,0,5,3,2,6,1,1,126.509673681,33.50950986,북서
c4,음식점,임성반점,제주시 용화로 57-1,2023,31,0,0,0,0,0,9,4,4,4,3,4,3,126.509752453,33.509498491,북서
c4,음식점,임순이네,제주시 애월읍 곽지1길 26-7,2023,398,39,31,32,34,44,44,24,27,26,19,49,29,126.304276007,33.448898207,북서
c4,음식점,잇마이피자 시청점,제주시 중앙로 253,2023,30,0,0,0,0,1,7,5,6,3,4,1,3,126.53170332,33.497461853,북동
c4,음식점,잇칸시타,제주시 애월읍 신엄안2길 54-1,2023,359,50,26,37,50,55,34,33,16,21,16,11,10,126.370234409,33.477099404,북서
c4,음식점,자리돔횟집,서귀포시 동홍동로 7,2023,415,53,30,44,57,78,54,36,16,18,9,10,10,126.574599094,33.255533145,남동
c4,음식점,자매국수 본점,제주시 탑동로11길 6,2023,2915,657,561,540,367,790,0,0,0,0,0,0,0,126.517006337,33.51682896,북서
c4,음식점,자매국수 본점,제주시 항골남길 46,2023,4519,0,0,0,0,0,777,496,568,505,804,513,856,126.459142803,33.498579801,북서
c4,음식점,자연과 사람들 밀면,제주시 조천읍 남조로 2185,2023,54,0,0,0,0,0,0,13,10,14,10,5,2,126.661081989,33.460476358,북동
c4,음식점,자연뜨락,제주시 연화로2길 16-1,2023,57,0,0,0,0,1,11,13,7,9,13,3,0,126.488978509,33.477293922,북서
c4,음식점,자연으로,서귀포시 성산읍 중산간동로 4217,2023,381,33,26,38,37,35,34,19,19,18,29,20,73,126.840408309,33.378340754,북동
c4,음식점,잔디가미,제주시 우도면 우도해안길 912,2023,160,24,9,11,15,19,15,19,14,18,8,6,2,126.964430157,33.51355543,북동
c4,음식점,잔물결,제주시 한림읍 금능길 58-1,2023,259,43,20,25,40,31,22,21,19,16,11,7,4,126.229793946,33.388140268,북서
c4,음식점,잠녀해녀촌,제주시 조천읍 함덕5길 34,2023,1363,141,78,129,146,107,140,107,110,83,76,124,122,126.659678536,33.546323144,북동
c4,음식점,장모식탁,제주시 연신로 51,2023,44,0,0,0,0,0,0,12,4,7,8,6,7,126.546905216,33.496850273,북동
c4,음식점,장수물식당,제주시 연문2길 18,2023,25,0,0,0,0,0,3,4,5,3,2,1,7,126.498617622,33.491925981,북서
c4,음식점,장수해장국,서귀포시 신서귀로51번길 11,2023,141,14,13,8,16,18,19,14,6,15,11,6,1,126.510078413,33.25383354,남서
c4,음식점,장승포식당,서귀포시 성산읍 동류암로 32,2023,291,32,26,35,31,33,34,14,24,20,16,14,12,126.916903067,33.449191548,북동
c4,음식점,장인더,제주시 구좌읍 구좌해안로 140,2023,80,0,0,0,0,0,15,15,15,14,11,2,8,126.727983084,33.559172256,북동
c4,음식점,장인의집,제주시 애월읍 애월로19길 31,2023,264,27,11,26,38,36,21,19,15,24,22,13,12,126.326835119,33.465734237,북서
c4,음식점,장춘식당,제주시 동문로4길 9-6,2023,29,0,0,0,0,1,3,5,3,8,7,2,0,126.527914071,33.512073196,북서
c4,음식점,재게재게옵서 카페,제주시 한림읍 비양도길 32-3,2023,135,13,8,19,14,14,9,16,9,11,14,4,4,126.228172469,33.405228765,북서
c4,음식점,재연 식당,제주시 구좌읍 세화3길 27-2,2023,62,0,0,0,0,0,8,13,11,9,9,7,5,126.856016119,33.526207777,북동
c4,음식점,저스트쉬림프,제주시 애월읍 하귀10길 49-1,2023,18,18,0,0,0,0,0,0,0,0,0,0,0,126.410304463,33.489370187,북서
c4,음식점,저팔계깡통연탄구이,제주시 조천읍 신북로 531,2023,302,29,25,41,33,37,39,22,22,19,14,14,7,126.666683259,33.541707209,북동
c4,음식점,전망대횟집,제주시 한림읍 한림해안로 229-14,2023,341,47,19,31,37,36,30,20,13,15,18,28,47,126.260951539,33.423057588,북서
c4,음식점,전설의마녀,제주시 애월읍 애월해안로 715,2023,41,41,0,0,0,0,0,0,0,0,0,0,0,126.37756464,33.484115905,북서
c4,음식점,전원일기,서귀포시 일주동로 8713,2023,429,45,26,54,44,38,43,39,39,36,33,15,17,126.557545591,33.252372342,남동
c4,음식점,절물자연휴양림휴게소,제주시 명림로 584,2023,456,22,29,35,38,32,33,26,26,33,69,62,51,126.629988029,33.439337842,북동
c4,음식점,점점,제주시 조천읍 신촌북3길 39-3,2023,67,0,0,0,0,0,9,12,11,14,11,7,3,126.615245509,33.537031426,북동
c4,음식점,정가네 밥상,제주시 아란서길 110,2023,407,37,38,57,51,62,28,33,21,36,11,23,10,126.538480603,33.468248576,북동
c4,음식점,정미당 제주,제주시 무근성7길 6,2023,42,0,0,0,0,0,0,10,6,6,5,9,6,126.519969201,33.513386482,북서
c4,음식점,정소암식당,서귀포시 표선면 서성일로 21,2023,87,0,0,0,0,0,4,11,17,19,20,4,12,126.800816538,33.393716913,북동
c4,음식점,정순화손두부,제주시 조천읍 일주동로 1415,2023,411,45,124,38,46,27,23,25,21,20,17,16,9,126.686345632,33.545097378,북동
c4,음식점,정우말가든,제주시 아연로 17,2023,84,0,0,0,0,0,0,13,20,15,17,11,8,126.497523376,33.480256525,북서
c4,음식점,정육도제주본점,서귀포시 남원읍 남태해안로 259 (태흥리) 정육도제주본점,2023,205,0,0,0,0,0,64,17,28,37,21,16,22,126.730951746,33.280114572,남동
c4,음식점,정직한돈 협재직영점,제주시 한림읍 일주서로 5083,2023,46,0,0,0,0,1,9,10,5,12,6,3,0,126.250349023,33.389250984,북서
c4,음식점,정희네해물탕,서귀포시 중정로 14,2023,44,0,0,0,0,1,9,12,3,6,6,5,2,126.557864407,33.247314117,남동
c4,음식점,제갈양 제주협재점,제주시 한림읍 한림로 155,2023,764,75,48,86,109,89,91,64,67,58,37,26,14,126.224411892,33.386036998,북서
c4,음식점,제갈양 제주협재점(중복콘텐츠로 미공개),제주시 한림읍 한림로 155,2023,29,29,0,0,0,0,0,0,0,0,0,0,0,126.224411892,33.386036998,북서
c4,음식점,제니스브레드,서귀포시 태평로 359,2023,25,25,0,0,0,0,0,0,0,0,0,0,0,126.559617688,33.246332187,남동
c4,음식점,제니의 정원,제주시 연삼로 17,2023,238,19,8,25,73,56,46,11,0,0,0,0,0,126.494292966,33.49393399,북서
c4,음식점,제니의정원,제주시 명주길 26-12,2023,43,9,3,8,4,13,5,1,0,0,0,0,0,126.494607348,33.495063833,북서
c4,음식점,제대가는길,제주시 제주대학로 75-1,2023,270,34,14,32,29,35,23,24,21,28,15,9,6,126.558433157,33.45969958,북동
c4,음식점,제라한보쌈,제주시 정존1길 33,2023,356,38,24,31,49,46,46,27,27,28,24,8,8,126.470354657,33.483301847,북서
c4,음식점,제레미,제주시 애월읍 애월로 106-1,2023,262,24,16,27,42,34,28,26,13,22,11,9,10,126.31845614,33.464486197,북서
c4,음식점,제리스펍,서귀포시 솔동산로 20,2023,222,42,14,20,33,25,15,14,12,18,8,13,8,126.563721055,33.243150395,남동
c4,음식점,제미니국수,서귀포시 쇠소깍로 134,2023,77,0,0,0,0,0,11,18,11,13,11,10,3,126.62263191,33.252244844,남동
c4,음식점,제스토리,서귀포시 막숙포로 60,2023,453,78,37,58,53,53,45,24,18,31,21,21,14,126.514931205,33.236088035,남서
c4,음식점,제스피,제주시 신대로16길 44,2023,24,24,0,0,0,0,0,0,0,0,0,0,0,126.491335078,33.487186807,북서
c4,음식점,제원칼집,제주시 제원길 17,2023,43,0,0,0,0,0,13,6,2,12,1,2,7,126.489555913,33.48833673,북서
c4,음식점,제이아일랜드,서귀포시 성산읍 환해장성로 69,2023,39,0,0,0,0,0,3,8,7,11,8,2,0,126.879722405,33.378789578,북동
c4,음식점,제일성심당,서귀포시 성산읍 고성오조로 47,2023,59,0,0,0,0,0,0,15,7,14,10,8,5,126.914915223,33.447947978,북동
c4,음식점,제일식당,제주시 추자면 추자로 16-2,2023,218,26,25,28,20,22,23,20,13,16,15,7,3,126.297204816,33.963623268,북서
c4,음식점,제주 강남해물탕,서귀포시 대정읍 형제해안로 316,2023,24,24,0,0,0,0,0,0,0,0,0,0,0,126.290326422,33.207163761,남서
c4,음식점,제주 어가,제주시 1100로 3213-8,2023,767,83,66,69,73,62,61,47,71,59,65,64,47,126.483530078,33.474393627,북서
c4,음식점,제주 중문흑돼지 초풍,서귀포시 중문로 86 (중문동) 1층 제주 중문흑돼지 초풍,2023,152,0,0,0,0,0,0,70,17,21,22,8,14,126.42716395,33.258665911,남서
c4,음식점,제주 핫팟,제주시 노연로 12,2023,182,16,8,28,25,27,17,13,14,15,10,7,2,126.481428318,33.485288391,북서
c4,음식점,제주901,제주시 1100로 2977-10,2023,1429,135,86,117,141,167,124,109,114,117,114,101,104,126.486216059,33.45301141,북서
c4,음식점,제주개 생활연구소,제주시 한경면 녹차분재로 502,2023,15,0,0,0,0,0,0,0,0,0,0,0,15,126.270377077,33.316883463,남서
c4,음식점,제주개생활연구소,제주시 한경면 녹차분재로 502,2023,396,41,38,46,43,47,38,27,48,25,24,19,0,126.270377077,33.316883463,남서
c4,음식점,제주고집,제주시 서해안로 368-10,2023,28,0,0,0,0,0,0,5,3,8,4,2,6,126.484832363,33.510963162,북서
c4,음식점,제주곰집,서귀포시 이어도로 733,2023,79,0,0,0,0,0,10,16,8,15,12,6,12,126.493556595,33.235779037,남서
c4,음식점,제주관덕정분식,제주시 관덕로8길 7-9,2023,265,30,18,24,36,34,30,15,22,21,13,9,13,126.524333905,33.512678749,북서
c4,음식점,제주광어씨푸드레스토랑 표선점,서귀포시 표선면 표선당포로 7,2023,24,24,0,0,0,0,0,0,0,0,0,0,0,126.843389764,33.325672077,남동
c4,음식점,제주광해 애월,제주시 애월읍 애월해안로 867 2층,2023,434,56,41,50,42,23,40,46,27,41,35,15,18,126.390397578,33.487755849,북서
c4,음식점,제주국담,제주시 신대로12길 17,2023,40,0,0,0,0,1,2,7,8,7,14,0,1,126.494707579,33.488601191,북서
c4,음식점,제주그림카페,서귀포시 안덕면 녹차분재로 218 4층,2023,999,123,105,111,109,146,113,66,53,48,49,43,33,126.299203933,33.305246575,남서
c4,음식점,제주기사정식뷔페,제주시 공설로 23,2023,252,35,20,34,36,32,37,17,19,7,5,4,6,126.517120327,33.497970804,북서
c4,음식점,제주기와,제주시 애월읍 광령남4길 45-1,2023,155,20,19,15,21,23,14,11,9,4,10,4,5,126.425421681,33.451131217,북서
c4,음식점,제주기정떡,제주시 애월읍 평화로 2747,2023,688,60,85,62,66,83,77,54,46,51,30,36,38,126.437286373,33.449401778,북서
c4,음식점,제주김만복(만복이네김밥집),제주시 오라로 41,2023,5388,450,515,461,538,662,493,507,384,386,375,306,311,126.508549107,33.496963523,북서
c4,음식점,제주다음,서귀포시 보목포로 27,2023,271,43,11,29,37,22,27,18,25,21,13,9,16,126.605754159,33.240672355,남동
c4,음식점,제주담,제주시 구좌읍 비자림로 1575,2023,136,36,16,26,27,31,0,0,0,0,0,0,0,126.767973836,33.451245725,북동
c4,음식점,제주담한식뷔페 구좌송당,제주시 구좌읍 비자림로 1575,2023,179,0,0,0,0,0,18,46,23,31,20,23,18,126.767973836,33.451245725,북동
c4,음식점,제주댕댕스푼,제주시 구좌읍 동복로 5,2023,112,0,0,0,0,0,0,0,29,26,22,12,23,126.706871862,33.553494486,북동
c4,음식점,제주댕댕스푼,제주시 구좌읍 일주동로 2973,2023,205,30,35,28,23,37,21,31,0,0,0,0,0,126.839532843,33.529312704,북동
c4,음식점,제주도 고기국수 만세국수,제주시 연삼로 437,2023,97,0,0,0,0,0,0,40,13,19,15,3,7,126.537086567,33.497631976,북동
c4,음식점,제주도그릴,제주시 조천읍 일주동로 817,2023,1,0,0,0,0,1,0,0,0,0,0,0,0,126.628662345,33.531627177,북동
c4,음식점,제주돈카츠 동문카츠,제주시 동문로4길 9 지하 1층,2023,46,0,0,0,0,0,0,6,9,8,3,3,17,126.528191204,33.512182869,북서
c4,음식점,제주돌담촌,제주시 도남로 134,2023,3,3,0,0,0,0,0,0,0,0,0,0,0,126.529879658,33.488826417,북동
c4,음식점,제주돌창고,제주시 한경면 조수7길 8,2023,620,56,86,52,65,64,63,47,40,81,26,18,22,126.233568533,33.337093098,남서
c4,음식점,제주돔베고기집,제주시 월랑로4길 6,2023,78,0,0,0,0,0,3,37,6,11,13,4,4,126.478483453,33.487892241,북서
c4,음식점,제주돔베막국수,제주시 한경면 고산로 35,2023,357,34,46,40,43,48,41,32,19,23,18,9,4,126.179360379,33.304174163,남서
c4,음식점,제주등뼈가,제주시 원노형남1길 24,2023,47,0,0,0,0,0,11,4,4,8,6,7,7,126.48309549,33.483850999,북서
c4,음식점,제주디저트카페 공존,제주시 정든로6길 12,2023,21,0,0,0,0,0,0,0,0,0,0,0,21,126.543100074,33.498286536,북동
c4,음식점,제주뚝배기,서귀포시 성산읍 일출로 255,2023,459,41,38,40,59,58,54,48,28,30,27,19,17,126.93297528,33.461107451,북동
c4,음식점,제주로운청해원,서귀포시 성산읍 신양로 101,2023,79,0,0,0,0,3,10,18,8,13,12,12,3,126.920646711,33.43675024,북동
c4,음식점,제주만주,제주시 애월읍 일주서로 6707 (신엄리) 1층,2023,315,0,0,0,0,0,0,84,41,49,44,34,63,126.36861653,33.472120648,북서
c4,음식점,제주맛촌본점,제주시 서해안로 546,2023,13,13,0,0,0,0,0,0,0,0,0,0,0,126.496989285,33.519930472,북서
c4,음식점,제주맥주 양조장,제주시 한림읍 금능농공길 62-11,2023,1081,135,111,135,108,119,105,113,67,50,41,51,46,126.241212521,33.358474185,남서
c4,음식점,제주머슴네,제주시 한림읍 옹포2길 8,2023,173,23,15,15,22,16,16,18,10,11,15,4,8,126.250010624,33.400173854,북서
c4,음식점,제주명가두루치기,서귀포시 태평로 495 (동홍동),2023,473,49,36,56,68,58,45,31,22,32,22,26,28,126.571020475,33.249550392,남동
c4,음식점,제주명품쑥보리빵,제주시 우정로 2,2023,493,0,0,0,0,0,22,59,61,79,66,104,102,126.430665022,33.492536353,북서
c4,음식점,제주미담,제주시 가령로 19,2023,33,0,0,0,0,0,0,7,5,5,2,6,8,126.537284539,33.502363736,북동
